# BUSCO version is: 5.8.0 
# The lineage dataset is: embryophyta_odb10 (Creation date: 2024-01-08, number of genomes: 50, number of BUSCOs: 1614)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
157980at3193	Complete	contig_3377	4140826	4181761	+	386.9	237	https://v10-1.orthodb.org/?query=157980at3193	Survival motor neuron
158175at3193	Complete	contig_22030	719281	771833	+	270.9	201	https://v10-1.orthodb.org/?query=158175at3193	rRNA-processing protein Fcf1/Utp23
158302at3193	Fragmented	contig_7872	118227	110481	-	167.9	124	https://v10-1.orthodb.org/?query=158302at3193	Melanoma-associated antigen
158558at3193	Complete	contig_9396	986297	1003591	+	117.2	158	https://v10-1.orthodb.org/?query=158558at3193	RPA-interacting protein
159297at3193	Missing
159342at3193	Missing
159411at3193	Missing
159493at3193	Missing
159575at3193	Complete	contig_15540	325482	288911	-	262.4	184	https://v10-1.orthodb.org/?query=159575at3193	Translin
159603at3193	Complete	contig_4472	2181690	2219905	+	306.5	205	https://v10-1.orthodb.org/?query=159603at3193	Phosphoribulokinase/uridine kinase
159729at3193	Missing
159764at3193	Complete	contig_9064	1521803	1518863	-	249.8	162	https://v10-1.orthodb.org/?query=159764at3193	Alpha/Beta hydrolase fold
159883at3193	Missing
159907at3193	Complete	contig_21165	1381336	1259877	-	297.3	229	https://v10-1.orthodb.org/?query=159907at3193	Aminotransferase class IV
160405at3193	Missing
160775at3193	Complete	contig_22853	378298	441962	+	433.7	379	https://v10-1.orthodb.org/?query=160775at3193	WW domain binding protein 11
161183at3193	Complete	contig_5784	3575693	3457194	-	345.4	198	https://v10-1.orthodb.org/?query=161183at3193	Ubiquinol-cytochrome c chaperone, CBP3
161520at3193	Missing
161537at3193	Complete	contig_22264	215105	259015	+	155.1	213	https://v10-1.orthodb.org/?query=161537at3193	uncharacterized protein LOC107784044
161671at3193	Missing
161721at3193	Complete	contig_9427	1011120	1024325	+	210.5	172	https://v10-1.orthodb.org/?query=161721at3193	Elongator complex protein 6
162002at3193	Complete	contig_3817	1472688	1477613	+	294.4	192	https://v10-1.orthodb.org/?query=162002at3193	SNF5/SMARCB1/INI1
162190at3193	Complete	contig_9396	164373	186501	+	370.7	225	https://v10-1.orthodb.org/?query=162190at3193	TFIIH subunit Tfb4/GTF2H3
162254at3193	Complete	contig_22024	419492	413427	-	205.0	177	https://v10-1.orthodb.org/?query=162254at3193	P-loop containing nucleoside triphosphate hydrolase
162304at3193	Complete	contig_5363	426602	433322	+	367.5	257	https://v10-1.orthodb.org/?query=162304at3193	Pseudouridine synthase, RsuA/RluA
162373at3193	Complete	contig_10069	976758	991105	+	184.5	149	https://v10-1.orthodb.org/?query=162373at3193	ATP-dependent helicase/deoxyribonuclease subunit B
162410at3193	Complete	contig_19688	404263	487151	+	293.3	202	https://v10-1.orthodb.org/?query=162410at3193	Endonuclease V
162418at3193	Complete	contig_17711	1674454	1687217	+	386.7	202	https://v10-1.orthodb.org/?query=162418at3193	Ribosomal protein L18e/L15P
162524at3193	Missing
162526at3193	Complete	contig_19830	416152	429078	+	304.4	226	https://v10-1.orthodb.org/?query=162526at3193	Protein of unknown function DUF92, TMEM19
162766at3193	Complete	contig_10063	1886385	1867106	-	198.4	185	https://v10-1.orthodb.org/?query=162766at3193	Oxoglutarate/iron-dependent dioxygenase
162804at3193	Complete	contig_2801	3446863	3360897	-	264.1	169	https://v10-1.orthodb.org/?query=162804at3193	Protein of unknown function DUF167
162919at3193	Missing
163003at3193	Complete	contig_9071	109765	92568	-	179.8	160	https://v10-1.orthodb.org/?query=163003at3193	LOC100838509
163007at3193	Complete	contig_15973	2621029	2718270	+	300.1	198	https://v10-1.orthodb.org/?query=163007at3193	Translin family
163058at3193	Missing
163212at3193	Complete	contig_7872	1711990	1688708	-	243.5	165	https://v10-1.orthodb.org/?query=163212at3193	Ubiquitin thioesterase OTU1
163227at3193	Missing
163263at3193	Complete	contig_16954	1018471	1038068	+	409.2	263	https://v10-1.orthodb.org/?query=163263at3193	Polyprenyl synthetase
163383at3193	Missing
163466at3193	Complete	contig_13298	2739349	2705225	-	305.3	167	https://v10-1.orthodb.org/?query=163466at3193	Peptidyl-prolyl cis-trans isomerase
163507at3193	Complete	contig_17852	2058765	2028098	-	179.1	145	https://v10-1.orthodb.org/?query=163507at3193	ubiquitin-like-conjugating enzyme ATG10 isoform X1
163589at3193	Missing
163848at3193	Missing
164172at3193	Missing
164366at3193	Missing
164374at3193	Missing
164462at3193	Complete	contig_15	442515	446133	+	243.5	215	https://v10-1.orthodb.org/?query=164462at3193	Proline-rich protein PRCC
164523at3193	Missing
164589at3193	Complete	contig_5462	4075935	4064713	-	284.3	153	https://v10-1.orthodb.org/?query=164589at3193	tRNA/rRNA methyltransferase, SpoU type
164720at3193	Complete	contig_17181	422228	421078	-	227.1	159	https://v10-1.orthodb.org/?query=164720at3193	Impact, N-terminal
164931at3193	Missing
164966at3193	Complete	contig_10063	337895	321595	-	304.3	196	https://v10-1.orthodb.org/?query=164966at3193	ER membrane protein complex subunit 10
165206at3193	Missing
165240at3193	Missing
165314at3193	Complete	contig_6298	452742	495522	+	143.5	146	https://v10-1.orthodb.org/?query=165314at3193	uncharacterized protein LOC104605955
165321at3193	Complete	contig_17051	1086500	1085745	-	218.0	180	https://v10-1.orthodb.org/?query=165321at3193	Zinc finger, MIZ-type
165381at3193	Missing
165512at3193	Missing
165834at3193	Complete	contig_7872	1618241	1611365	-	281.9	340	https://v10-1.orthodb.org/?query=165834at3193	Rho GTPase-activating protein
165991at3193	Missing
166043at3193	Complete	contig_22184	1130313	1113730	-	181.0	185	https://v10-1.orthodb.org/?query=166043at3193	Haloacid dehalogenase-like hydrolase
166157at3193	Missing
166256at3193	Missing
166295at3193	Complete	contig_5462	1728759	1729771	+	265.0	183	https://v10-1.orthodb.org/?query=166295at3193	Ribosomal protein L18
166433at3193	Missing
166568at3193	Complete	contig_8655	133766	194095	+	261.8	186	https://v10-1.orthodb.org/?query=166568at3193	Mucin-like protein
166627at3193	Complete	contig_10574	949390	947157	-	276.8	200	https://v10-1.orthodb.org/?query=166627at3193	Gamma-secretase subunit Aph-1
166649at3193	Complete	contig_6893	388191	388917	+	268.5	195	https://v10-1.orthodb.org/?query=166649at3193	urease accessory protein F
166707at3193	Missing
166728at3193	Missing
166789at3193	Missing
166883at3193	Missing
167028at3193	Missing
167052at3193	Complete	contig_5760	940631	958140	+	189.0	138	https://v10-1.orthodb.org/?query=167052at3193	OPI10 family
167170at3193	Missing
167289at3193	Missing
167427at3193	Fragmented	contig_25874	185006	185354	+	100.0	67	https://v10-1.orthodb.org/?query=167427at3193	MRN complex-interacting protein
167500at3193	Complete	contig_13646	49603	114044	+	289.4	259	https://v10-1.orthodb.org/?query=167500at3193	Zinc finger, CCHC-type
167614at3193	Complete	contig_25849	659887	661716	+	195.6	147	https://v10-1.orthodb.org/?query=167614at3193	Co-chaperone HscB, C-terminal oligomerisation domain
167808at3193	Complete	contig_5875	990814	988714	-	276.7	259	https://v10-1.orthodb.org/?query=167808at3193	Pinin/SDK/MemA protein
167863at3193	Complete	contig_10247	1717322	1673229	-	275.7	148	https://v10-1.orthodb.org/?query=167863at3193	Lactoylglutathione lyase
167934at3193	Missing
168007at3193	Missing
168014at3193	Fragmented	contig_4878	1378411	1398021	+	207.7	139	https://v10-1.orthodb.org/?query=168014at3193	Peptide deformylase
168033at3193	Complete	contig_20933	1718003	1675256	-	182.4	185	https://v10-1.orthodb.org/?query=168033at3193	Autophagy-related protein 27
168428at3193	Missing
168441at3193	Complete	contig_15	3124357	3123452	-	280.9	212	https://v10-1.orthodb.org/?query=168441at3193	DNA recombination and repair protein Rad51-like, C-terminal
168457at3193	Complete	contig_20843	842564	801020	-	479.8	587	https://v10-1.orthodb.org/?query=168457at3193	Nucleoporin, NSP1-like, C-terminal
168772at3193	Complete	contig_4172	4089818	4059992	-	264.7	183	https://v10-1.orthodb.org/?query=168772at3193	PITH domain
168779at3193	Missing
169009at3193	Missing
169044at3193	Missing
169100at3193	Missing
169146at3193	Complete	contig_19830	108265	57692	-	283.4	177	https://v10-1.orthodb.org/?query=169146at3193	Ribonuclease H superfamily
169392at3193	Missing
169437at3193	Missing
169448at3193	Complete	contig_13298	3419171	3432607	+	312.7	175	https://v10-1.orthodb.org/?query=169448at3193	Folate-sensitive fragile site protein Fra10Ac1
169584at3193	Complete	contig_20506	41763	22160	-	328.3	196	https://v10-1.orthodb.org/?query=169584at3193	Leucine-rich repeat
169890at3193	Missing
170532at3193	Missing
170724at3193	Missing
170931at3193	Complete	contig_12234	266843	268295	+	230.0	184	https://v10-1.orthodb.org/?query=170931at3193	Winged helix-like DNA-binding domain superfamily
170998at3193	Missing
171072at3193	Missing
171079at3193	Complete	contig_23421	7166	8618	+	165.0	132	https://v10-1.orthodb.org/?query=171079at3193	Josephin domain
171124at3193	Complete	contig_6165	283864	344214	+	273.8	154	https://v10-1.orthodb.org/?query=171124at3193	GNAT domain
171230at3193	Complete	contig_20843	946131	949347	+	282.4	182	https://v10-1.orthodb.org/?query=171230at3193	Mitochondrial import inner membrane translocase subunit Tim21
171238at3193	Missing
171307at3193	Missing
171623at3193	Complete	contig_5688	186670	185800	-	268.1	144	https://v10-1.orthodb.org/?query=171623at3193	GNAT domain
171667at3193	Missing
171888at3193	Complete	contig_6384	2269367	2261530	-	231.5	162	https://v10-1.orthodb.org/?query=171888at3193	Stellacyanin
171958at3193	Missing
172307at3193	Complete	contig_20610	575278	545989	-	265.3	178	https://v10-1.orthodb.org/?query=172307at3193	Methyltransferase domain
172331at3193	Missing
172612at3193	Missing
172938at3193	Missing
172964at3193	Missing
173350at3193	Complete	contig_10247	3735396	3758987	+	243.9	157	https://v10-1.orthodb.org/?query=173350at3193	N-acetyltransferase 9-like
173413at3193	Fragmented	contig_22024	1313556	1326310	+	270.3	178	https://v10-1.orthodb.org/?query=173413at3193	Zinc finger, CCHC-type
173573at3193	Missing
173599at3193	Complete	contig_19040	1214135	1203281	-	155.9	163	https://v10-1.orthodb.org/?query=173599at3193	Translation elongation factor, KOW-like
173609at3193	Missing
173677at3193	Fragmented	contig_3811	2006236	2000305	-	211.2	202	https://v10-1.orthodb.org/?query=173677at3193	RNA-binding domain superfamily
173763at3193	Complete	contig_19103	1895930	1882284	-	270.8	206	https://v10-1.orthodb.org/?query=173763at3193	GNAT domain
174057at3193	Missing
174147at3193	Complete	contig_18940	1172557	1222939	+	250.6	186	https://v10-1.orthodb.org/?query=174147at3193	Ankyrin repeat-containing domain
174182at3193	Complete	contig_18012	84148	40897	-	297.6	176	https://v10-1.orthodb.org/?query=174182at3193	Ubiquitin-conjugating enzyme E2
174618at3193	Missing
174683at3193	Missing
174947at3193	Missing
175075at3193	Missing
175168at3193	Missing
175201at3193	Missing
175208at3193	Missing
175219at3193	Missing
175488at3193	Missing
175499at3193	Missing
175589at3193	Missing
175626at3193	Missing
175852at3193	Missing
176470at3193	Complete	contig_9520	138012	118632	-	134.4	111	https://v10-1.orthodb.org/?query=176470at3193	Ribosomal protein L7Ae/L30e/S12e/Gadd45
176549at3193	Missing
176806at3193	Missing
176874at3193	Missing
176959at3193	Complete	contig_5363	4176271	4170570	-	288.7	169	https://v10-1.orthodb.org/?query=176959at3193	SEC-C motif
176969at3193	Missing
177100at3193	Missing
177107at3193	Complete	contig_19173	486776	436161	-	235.5	142	https://v10-1.orthodb.org/?query=177107at3193	Mitochondrial import inner membrane translocase subunit Tim17/Tim22/Tim23 family protein
177446at3193	Complete	contig_6131	1995199	2021137	+	228.4	137	https://v10-1.orthodb.org/?query=177446at3193	Anaphase-promoting complex subunit 10
177486at3193	Missing
177502at3193	Fragmented	contig_4407	2825395	2847877	+	166.7	92	https://v10-1.orthodb.org/?query=177502at3193	Actin-related protein 2/3 complex subunit 4
177680at3193	Missing
177701at3193	Missing
177759at3193	Missing
177961at3193	Missing
178005at3193	Complete	contig_10076	1484216	1472327	-	234.9	426	https://v10-1.orthodb.org/?query=178005at3193	Small acidic protein-like domain
178095at3193	Missing
178269at3193	Complete	contig_19103	2442707	2444537	+	203.1	135	https://v10-1.orthodb.org/?query=178269at3193	CS domain
178271at3193	Complete	contig_4140	228454	231491	+	172.7	111	https://v10-1.orthodb.org/?query=178271at3193	NADH dehydrogenase 
178308at3193	Missing
178434at3193	Missing
178501at3193	Complete	contig_5942	803220	733584	-	239.7	163	https://v10-1.orthodb.org/?query=178501at3193	DNA repair protein XRCC4
178573at3193	Missing
178774at3193	Missing
179154at3193	Complete	contig_5731	2439090	2339099	-	151.4	135	https://v10-1.orthodb.org/?query=179154at3193	Rad60/SUMO-like domain
179162at3193	Missing
179211at3193	Missing
179434at3193	Missing
179450at3193	Complete	contig_5363	1073351	1076892	+	277.0	158	https://v10-1.orthodb.org/?query=179450at3193	PUA domain
179537at3193	Complete	contig_5775	1677964	1677297	-	105.8	118	https://v10-1.orthodb.org/?query=179537at3193	PLAC8 motif-containing protein
179584at3193	Complete	contig_18657	75393	74940	-	177.4	129	https://v10-1.orthodb.org/?query=179584at3193	Molybdopterin synthase catalytic subunit
179638at3193	Complete	contig_10076	184055	203809	+	290.8	210	https://v10-1.orthodb.org/?query=179638at3193	CBF1-interacting co-repressor CIR, N-terminal domain
179742at3193	Complete	contig_4140	311506	288538	-	143.7	122	https://v10-1.orthodb.org/?query=179742at3193	Protein phosphatase 4 core regulatory subunit R2
179820at3193	Missing
179931at3193	Missing
180106at3193	Missing
180244at3193	Missing
180289at3193	Missing
180395at3193	Missing
180599at3193	Missing
180615at3193	Complete	contig_19726	1328284	1409778	+	201.7	169	https://v10-1.orthodb.org/?query=180615at3193	26S Proteasome non-ATPase regulatory subunit 9
180839at3193	Missing
181011at3193	Complete	contig_5462	5184564	5187136	+	113.0	122	https://v10-1.orthodb.org/?query=181011at3193	NADH dehydrogenase 
181042at3193	Missing
181954at3193	Complete	contig_11976	2214482	2189877	-	176.8	146	https://v10-1.orthodb.org/?query=181954at3193	Putative pre-16S rRNA nuclease
182049at3193	Missing
182056at3193	Fragmented	contig_21693	1205854	1206576	+	153.2	93	https://v10-1.orthodb.org/?query=182056at3193	Protein of unknown function DUF2039
182204at3193	Missing
182258at3193	Missing
182370at3193	Missing
182548at3193	Missing
183573at3193	Duplicated	contig_14012	136649	54108	-	218.3	187	https://v10-1.orthodb.org/?query=183573at3193	Zinc finger, C2H2, LYAR-type
183573at3193	Duplicated	contig_17853	109408	64712	-	215.4	187	https://v10-1.orthodb.org/?query=183573at3193	Zinc finger, C2H2, LYAR-type
183573at3193	Duplicated	contig_17852	92798	60785	-	196.6	162	https://v10-1.orthodb.org/?query=183573at3193	Zinc finger, C2H2, LYAR-type
183896at3193	Missing
184242at3193	Missing
184250at3193	Complete	contig_5864	979653	1016253	+	225.6	168	https://v10-1.orthodb.org/?query=184250at3193	RWD domain
184280at3193	Missing
184565at3193	Complete	contig_25187	191232	158817	-	175.5	131	https://v10-1.orthodb.org/?query=184565at3193	Peptidyl-prolyl cis-trans isomerase
184637at3193	Complete	contig_10574	1094537	1091643	-	196.2	157	https://v10-1.orthodb.org/?query=184637at3193	Required for excision 1-B domain-containing protein
184869at3193	Missing
184923at3193	Complete	contig_3389	4319169	4347915	+	215.2	169	https://v10-1.orthodb.org/?query=184923at3193	Matrin/U1-C-like, C2H2-type zinc finger
184963at3193	Complete	contig_17102	196381	136034	-	216.3	129	https://v10-1.orthodb.org/?query=184963at3193	peptidyl-prolyl cis-trans isomerase E
185081at3193	Duplicated	contig_25678	308487	311958	+	138.3	125	https://v10-1.orthodb.org/?query=185081at3193	Dim1 family
185081at3193	Duplicated	contig_10247	3855541	3855010	-	135.6	99	https://v10-1.orthodb.org/?query=185081at3193	Dim1 family
185097at3193	Missing
185149at3193	Missing
185202at3193	Complete	contig_13068	248972	324672	+	186.9	120	https://v10-1.orthodb.org/?query=185202at3193	FAM192A/Fyv6, N-terminal
185210at3193	Missing
185632at3193	Missing
186115at3193	Missing
186149at3193	Complete	contig_17936	708584	687694	-	206.6	120	https://v10-1.orthodb.org/?query=186149at3193	Peptidyl-tRNA hydrolase, PTH2
186228at3193	Missing
186725at3193	Missing
186996at3193	Missing
187034at3193	Missing
187064at3193	Duplicated	contig_15	4014601	4010734	-	183.0	115	https://v10-1.orthodb.org/?query=187064at3193	Zinc finger, RING/FYVE/PHD-type
187064at3193	Duplicated	contig_15	3972014	3975960	+	182.2	115	https://v10-1.orthodb.org/?query=187064at3193	Zinc finger, RING/FYVE/PHD-type
187120at3193	Complete	contig_6321	1162372	1163025	+	272.7	172	https://v10-1.orthodb.org/?query=187120at3193	Molybdopterin cofactor biosynthesis C (MoaC) domain
187340at3193	Missing
187345at3193	Missing
187437at3193	Missing
187627at3193	Missing
187746at3193	Missing
187828at3193	Missing
187952at3193	Missing
188047at3193	Missing
188054at3193	Complete	contig_19726	580528	553204	-	232.4	176	https://v10-1.orthodb.org/?query=188054at3193	Meiotic nuclear division protein 1 homolog
188221at3193	Missing
188462at3193	Missing
188597at3193	Complete	contig_5170	1187658	1188743	+	163.5	137	https://v10-1.orthodb.org/?query=188597at3193	Ribosomal protein L9, N-terminal
188860at3193	Missing
188864at3193	Missing
189022at3193	Missing
189624at3193	Missing
189672at3193	Missing
189828at3193	Missing
189838at3193	Missing
190211at3193	Missing
190330at3193	Complete	contig_15973	3030936	3053293	+	173.7	178	https://v10-1.orthodb.org/?query=190330at3193	G-patch domain
190635at3193	Missing
190682at3193	Missing
190765at3193	Missing
191064at3193	Missing
191077at3193	Missing
191247at3193	Missing
191814at3193	Missing
192570at3193	Complete	contig_5363	446576	467835	+	228.5	150	https://v10-1.orthodb.org/?query=192570at3193	Zinc finger, double-stranded RNA binding
192752at3193	Complete	contig_19688	2206260	2205862	-	88.1	78	https://v10-1.orthodb.org/?query=192752at3193	Heat shock protein DnaJ, cysteine-rich domain superfamily
193065at3193	Complete	contig_2801	6255563	6256008	+	121.4	98	https://v10-1.orthodb.org/?query=193065at3193	OB-fold nucleic acid binding domain, AA-tRNA synthetase-type
193252at3193	Missing
193277at3193	Complete	contig_17968	503060	519391	+	201.6	132	https://v10-1.orthodb.org/?query=193277at3193	Thioredoxin domain
193769at3193	Complete	contig_10059	855841	895710	+	198.4	139	https://v10-1.orthodb.org/?query=193769at3193	Primosome PriB/single-strand DNA-binding
193818at3193	Missing
193899at3193	Missing
193902at3193	Fragmented	contig_10069	843152	867599	+	171.2	131	https://v10-1.orthodb.org/?query=193902at3193	PRA1 family protein
193910at3193	Complete	contig_16225	412981	333273	-	102.4	155	https://v10-1.orthodb.org/?query=193910at3193	Serine/Arginine-related protein 53
193996at3193	Missing
194116at3193	Missing
194228at3193	Missing
194233at3193	Complete	contig_18171	40796	95615	+	128.7	104	https://v10-1.orthodb.org/?query=194233at3193	Ribonuclease H2, subunit C
194237at3193	Complete	contig_12458	340984	339861	-	118.4	105	https://v10-1.orthodb.org/?query=194237at3193	Ubiquitin-conjugating enzyme E2
194511at3193	Complete	contig_7074	1196928	1197660	+	276.3	180	https://v10-1.orthodb.org/?query=194511at3193	Zinc finger, CCHC-type
195058at3193	Missing
195205at3193	Missing
195656at3193	Complete	contig_3377	695560	690669	-	133.6	84	https://v10-1.orthodb.org/?query=195656at3193	Zinc finger, SWIM-type
195796at3193	Missing
196221at3193	Missing
196273at3193	Missing
196323at3193	Missing
196423at3193	Fragmented	contig_17149	5140	5429	+	99.7	66	https://v10-1.orthodb.org/?query=196423at3193	Ribosome biogenesis protein Nop16
196442at3193	Missing
196453at3193	Missing
196776at3193	Missing
196894at3193	Fragmented	contig_19103	1513539	1520466	+	162.3	146	https://v10-1.orthodb.org/?query=196894at3193	Protein of unknown function DUF4539
197017at3193	Missing
197152at3193	Missing
197330at3193	Complete	contig_11808	3638343	3642175	+	232.0	164	https://v10-1.orthodb.org/?query=197330at3193	RNA-binding domain superfamily
197413at3193	Missing
197526at3193	Missing
197545at3193	Complete	contig_6210	7595	8384	+	195.5	191	https://v10-1.orthodb.org/?query=197545at3193	Proteasome assembly chaperone 1
197836at3193	Complete	contig_10076	1057871	1076251	+	185.2	114	https://v10-1.orthodb.org/?query=197836at3193	Vps72/YL1, C-terminal
198718at3193	Missing
198809at3193	Missing
198946at3193	Missing
199345at3193	Missing
199467at3193	Missing
199845at3193	Missing
199941at3193	Complete	contig_19951	613455	632196	+	150.4	116	https://v10-1.orthodb.org/?query=199941at3193	Prefoldin beta-like
200083at3193	Complete	contig_20933	990710	1005635	+	188.0	149	https://v10-1.orthodb.org/?query=200083at3193	Armadillo-type fold
200210at3193	Missing
200301at3193	Missing
200869at3193	Complete	contig_6956	1348931	1349389	+	109.5	78	https://v10-1.orthodb.org/?query=200869at3193	Ribosomal protein L35
201012at3193	Complete	contig_10073	953012	953285	+	130.2	79	https://v10-1.orthodb.org/?query=201012at3193	LSM domain, eukaryotic/archaea-type
201093at3193	Missing
201638at3193	Complete	contig_7872	1899027	1893414	-	176.7	132	https://v10-1.orthodb.org/?query=201638at3193	NADH dehydrogenase 
202147at3193	Missing
202185at3193	Complete	contig_3817	2254161	2250309	-	145.1	103	https://v10-1.orthodb.org/?query=202185at3193	Zinc finger/BTB domain protein
202482at3193	Complete	contig_3812	1058110	1070545	+	210.2	135	https://v10-1.orthodb.org/?query=202482at3193	Domain of unknown function DUF3456
202553at3193	Complete	contig_7113	230418	232827	+	143.9	98	https://v10-1.orthodb.org/?query=202553at3193	uncharacterized protein LOC103496274
202565at3193	Complete	contig_9427	1161507	1160622	-	145.5	102	https://v10-1.orthodb.org/?query=202565at3193	Proteasome assembly chaperone 4
202942at3193	Missing
203343at3193	Missing
203809at3193	Missing
203933at3193	Missing
204060at3193	Complete	contig_11976	1853505	1840570	-	106.0	100	https://v10-1.orthodb.org/?query=204060at3193	BLOC-1-related complex subunit 6
204197at3193	Missing
204437at3193	Complete	contig_5363	6327361	6314046	-	176.1	112	https://v10-1.orthodb.org/?query=204437at3193	Prefoldin subunit 4
204701at3193	Missing
204800at3193	Missing
205134at3193	Complete	contig_21810	444238	422544	-	138.4	97	https://v10-1.orthodb.org/?query=205134at3193	Protein Iojap/ribosomal silencing factor RsfS
205166at3193	Missing
205334at3193	Complete	contig_8455	2444181	2451397	+	119.1	99	https://v10-1.orthodb.org/?query=205334at3193	Uncharacterised domain KxDL
205399at3193	Missing
205878at3193	Missing
205887at3193	Missing
205963at3193	Missing
206508at3193	Complete	contig_17936	1074056	1088347	+	154.9	124	https://v10-1.orthodb.org/?query=206508at3193	Spindle and kinetochore-associated protein 2
206707at3193	Missing
206860at3193	Complete	contig_10063	1452997	1457871	+	99.7	83	https://v10-1.orthodb.org/?query=206860at3193	Cytochrome b5-like heme/steroid binding domain
206888at3193	Complete	contig_3389	4035598	4034687	-	95.7	92	https://v10-1.orthodb.org/?query=206888at3193	RecQ-mediated genome instability protein 2
207344at3193	Missing
207476at3193	Missing
207533at3193	Missing
207537at3193	Missing
207739at3193	Missing
207787at3193	Complete	contig_11808	3408155	3392021	-	179.4	98	https://v10-1.orthodb.org/?query=207787at3193	RNA-binding domain superfamily
208235at3193	Complete	contig_5170	1926634	1925965	-	168.1	161	https://v10-1.orthodb.org/?query=208235at3193	NUDIX hydrolase domain
209041at3193	Complete	contig_3377	3584015	3584434	+	154.0	118	https://v10-1.orthodb.org/?query=209041at3193	EVE domain
210007at3193	Missing
210177at3193	Missing
210541at3193	Missing
210672at3193	Missing
210791at3193	Complete	contig_3817	2130079	2132333	+	164.2	137	https://v10-1.orthodb.org/?query=210791at3193	DnaJ domain
210833at3193	Missing
211122at3193	Missing
211137at3193	Missing
211824at3193	Fragmented	contig_25639	52691	51744	-	110.5	85	https://v10-1.orthodb.org/?query=211824at3193	BSD domain
212287at3193	Fragmented	contig_21388	84021	76067	-	107.1	73	https://v10-1.orthodb.org/?query=212287at3193	Mitochondrial intermembrane space import and assembly protein 40
212586at3193	Complete	contig_16954	1450747	1450291	-	154.9	99	https://v10-1.orthodb.org/?query=212586at3193	Domain of unknown function DUF1279
212874at3193	Fragmented	contig_6298	1497514	1451712	-	154.6	102	https://v10-1.orthodb.org/?query=212874at3193	uncharacterized protein LOC104597921
212908at3193	Missing
213464at3193	Missing
213697at3193	Missing
213743at3193	Missing
214134at3193	Complete	contig_13298	3288281	3291590	+	90.6	73	https://v10-1.orthodb.org/?query=214134at3193	Uncharacterised protein family UPF0390
214225at3193	Complete	contig_7106	15339	53092	+	184.2	112	https://v10-1.orthodb.org/?query=214225at3193	Thioredoxin domain
214962at3193	Missing
214985at3193	Complete	contig_23	947575	901911	-	165.0	127	https://v10-1.orthodb.org/?query=214985at3193	Chitinase-like protein
216147at3193	Complete	contig_10063	1512943	1513387	+	146.8	109	https://v10-1.orthodb.org/?query=216147at3193	Chromosome transmission fidelity protein 8
216356at3193	Fragmented	contig_22184	1395946	1401911	+	76.4	96	https://v10-1.orthodb.org/?query=216356at3193	Coiled-coil protein
216383at3193	Missing
216839at3193	Missing
216846at3193	Missing
217135at3193	Complete	contig_15540	1300191	1290217	-	133.2	91	https://v10-1.orthodb.org/?query=217135at3193	CENP-S/Mhf1
217208at3193	Missing
217398at3193	Fragmented	contig_3812	1297758	1297923	+	75.2	47	https://v10-1.orthodb.org/?query=217398at3193	Subtilisin-like protease
217409at3193	Missing
217633at3193	Missing
218126at3193	Missing
218847at3193	Complete	contig_10247	3234924	3235228	+	93.1	50	https://v10-1.orthodb.org/?query=218847at3193	uncharacterized protein LOC101497438
218897at3193	Missing
219117at3193	Complete	contig_15540	1030503	1054310	+	144.6	89	https://v10-1.orthodb.org/?query=219117at3193	Magnesium transporter
219680at3193	Missing
219764at3193	Missing
220203at3193	Missing
220518at3193	Complete	contig_6131	4910971	4911235	+	99.3	84	https://v10-1.orthodb.org/?query=220518at3193	Snapin/Pallidin/Snn1
220874at3193	Complete	contig_14049	490278	481593	-	120.0	65	https://v10-1.orthodb.org/?query=220874at3193	Excitatory amino acid transporter
223334at3193	Complete	contig_20933	564520	564885	+	100.3	55	https://v10-1.orthodb.org/?query=223334at3193	uncharacterized protein LOC107798440
225752at3193	Missing
